gene	p-value Repl. 1	p-value Repl. 2	Fisher Statistic	p-value combined	significant
RPP30	1.0	1.0	-0.0	1.0	False
RPP38	1.0	1.0	-0.0	1.0	False
RPP40	1.0	1.0	-0.0	1.0	False
RPRD1A	1.0	1.0	-0.0	1.0	False
RPRD1B	1.0	1.0	-0.0	1.0	False
RPRD2	1.0	1.0	-0.0	1.0	False
RPRM	1.0	1.0	-0.0	1.0	False
RPRML	1.0	1.0	-0.0	1.0	False
RPS10	1.0	1.0	-0.0	1.0	False
RPS10-NUDT3	1.0	1.0	-0.0	1.0	False
RPS11	1.0	1.0	-0.0	1.0	False
RPS12	1.0	1.0	-0.0	1.0	False
RPS13	1.0	1.0	-0.0	1.0	False
RPS14	1.0	1.0	-0.0	1.0	False
RPS15	1.0	1.0	-0.0	1.0	False
RPS15A	1.0	1.0	-0.0	1.0	False
RPS16	1.0	1.0	-0.0	1.0	False
RPS17	1.0	1.0	-0.0	1.0	False
RPS17L	1.0	1.0	-0.0	1.0	False
RPS18	1.0	1.0	-0.0	1.0	False
RPS19BP1	1.0	1.0	-0.0	1.0	False
RPS2	1.0	1.0	-0.0	1.0	False
RPS21	1.0	1.0	-0.0	1.0	False
RPS23	1.0	1.0	-0.0	1.0	False
RPS24	1.0	1.0	-0.0	1.0	False
RPS25	1.0	1.0	-0.0	1.0	False
RPS26	1.0	1.0	-0.0	1.0	False
RPS27	1.0	1.0	-0.0	1.0	False
RPS27A	1.0	1.0	-0.0	1.0	False
RPS27L	1.0	1.0	-0.0	1.0	False
RPS28	1.0	1.0	-0.0	1.0	False
RPS29	1.0	1.0	-0.0	1.0	False
RPS3	1.0	1.0	-0.0	1.0	False
RPS3A	1.0	1.0	-0.0	1.0	False
RPS4X	1.0	1.0	-0.0	1.0	False
RPS4Y1	1.0	1.0	-0.0	1.0	False
RPS4Y2	1.0	1.0	-0.0	1.0	False
RPS5	1.0	1.0	-0.0	1.0	False
RPS6	1.0	1.0	-0.0	1.0	False
RPS6KA1	1.0	1.0	-0.0	1.0	False
RPS6KA2	1.0	1.0	-0.0	1.0	False
RPS6KA3	1.0	1.0	-0.0	1.0	False
RPS6KA4	1.0	1.0	-0.0	1.0	False
RPS6KA5	1.0	1.0	-0.0	1.0	False
RPS6KA6	1.0	1.0	-0.0	1.0	False
RPS6KB1	1.0	1.0	-0.0	1.0	False
RPS6KC1	1.0	1.0	-0.0	1.0	False
RPS6KL1	1.0	1.0	-0.0	1.0	False
RPS7	1.0	1.0	-0.0	1.0	False
RPS8	1.0	1.0	-0.0	1.0	False
RPS9	1.0	1.0	-0.0	1.0	False
RPSA	1.0	1.0	-0.0	1.0	False
RPTN	1.0	1.0	-0.0	1.0	False
RPUSD1	1.0	1.0	-0.0	1.0	False
RPUSD2	1.0	1.0	-0.0	1.0	False
RPUSD3	1.0	1.0	-0.0	1.0	False
RQCD1	1.0	1.0	-0.0	1.0	False
RRAD	1.0	1.0	-0.0	1.0	False
RRAGA	1.0	1.0	-0.0	1.0	False
RRAGB	1.0	1.0	-0.0	1.0	False
RRAGC	1.0	1.0	-0.0	1.0	False
RRAGD	1.0	1.0	-0.0	1.0	False
RRAS	1.0	1.0	-0.0	1.0	False
RRAS2	1.0	1.0	-0.0	1.0	False
RRBP1	1.0	1.0	-0.0	1.0	False
RREB1	1.0	1.0	-0.0	1.0	False
RRH	1.0	1.0	-0.0	1.0	False
RRM1	1.0	1.0	-0.0	1.0	False
RRM2	1.0	1.0	-0.0	1.0	False
RRM2B	1.0	1.0	-0.0	1.0	False
RRN3	1.0	1.0	-0.0	1.0	False
RRNAD1	1.0	1.0	-0.0	1.0	False
RRP1	1.0	1.0	-0.0	1.0	False
RRP12	1.0	1.0	-0.0	1.0	False
RRP15	1.0	1.0	-0.0	1.0	False
RRP1B	1.0	1.0	-0.0	1.0	False
RRP36	1.0	1.0	-0.0	1.0	False
RRP7A	1.0	1.0	-0.0	1.0	False
RRP8	1.0	1.0	-0.0	1.0	False
RRP9	1.0	1.0	-0.0	1.0	False
RRS1	1.0	1.0	-0.0	1.0	False
RSAD1	1.0	1.0	-0.0	1.0	False
RSAD2	1.0	1.0	-0.0	1.0	False
RSBN1	1.0	1.0	-0.0	1.0	False
RSC1A1	1.0	1.0	-0.0	1.0	False
RSF1	1.0	1.0	-0.0	1.0	False
RSG1	1.0	1.0	-0.0	1.0	False
RSL1D1	1.0	1.0	-0.0	1.0	False
RSPH1	1.0	1.0	-0.0	1.0	False
RSPH10B	1.0	1.0	-0.0	1.0	False
RSPH10B2	1.0	1.0	-0.0	1.0	False
RSPH3	1.0	1.0	-0.0	1.0	False
RSPH4A	1.0	1.0	-0.0	1.0	False
RSPH6A	1.0	1.0	-0.0	1.0	False
RSPH9	1.0	1.0	-0.0	1.0	False
RSPO1	1.0	1.0	-0.0	1.0	False
RSPO2	1.0	1.0	-0.0	1.0	False
RSPO3	1.0	1.0	-0.0	1.0	False
RSPO4	1.0	1.0	-0.0	1.0	False
RSPRY1	1.0	1.0	-0.0	1.0	False
RSRC1	1.0	1.0	-0.0	1.0	False
RSRC2	1.0	1.0	-0.0	1.0	False
RTBDN	1.0	1.0	-0.0	1.0	False
RTCA	1.0	1.0	-0.0	1.0	False
RTCB	1.0	1.0	-0.0	1.0	False
RTDR1	1.0	1.0	-0.0	1.0	False
RTEL1	1.0	1.0	-0.0	1.0	False
RTF1	1.0	1.0	-0.0	1.0	False
RTFDC1	1.0	1.0	-0.0	1.0	False
RTKN	1.0	1.0	-0.0	1.0	False
RTKN2	1.0	1.0	-0.0	1.0	False
RTL1	1.0	1.0	-0.0	1.0	False
RTN1	1.0	1.0	-0.0	1.0	False
RTN3	1.0	1.0	-0.0	1.0	False
RTN4	1.0	1.0	-0.0	1.0	False
RTN4IP1	1.0	1.0	-0.0	1.0	False
RTN4R	1.0	1.0	-0.0	1.0	False
RTN4RL1	1.0	1.0	-0.0	1.0	False
RTN4RL2	1.0	1.0	-0.0	1.0	False
RTP1	1.0	1.0	-0.0	1.0	False
RTP2	1.0	1.0	-0.0	1.0	False
RTP3	1.0	1.0	-0.0	1.0	False
RTP4	1.0	1.0	-0.0	1.0	False
RTTN	1.0	1.0	-0.0	1.0	False
RUFY1	1.0	1.0	-0.0	1.0	False
RUFY3	1.0	1.0	-0.0	1.0	False
RUNDC1	1.0	1.0	-0.0	1.0	False
RUNDC3A	1.0	1.0	-0.0	1.0	False
RUNDC3B	1.0	1.0	-0.0	1.0	False
RUNX1	1.0	1.0	-0.0	1.0	False
RUNX1T1	1.0	1.0	-0.0	1.0	False
RUNX2	1.0	1.0	-0.0	1.0	False
RUSC1	1.0	1.0	-0.0	1.0	False
RUSC2	1.0	1.0	-0.0	1.0	False
RUVBL1	1.0	1.0	-0.0	1.0	False
RUVBL2	1.0	1.0	-0.0	1.0	False
RWDD1	1.0	1.0	-0.0	1.0	False
RWDD2A	1.0	1.0	-0.0	1.0	False
RWDD2B	1.0	1.0	-0.0	1.0	False
RWDD3	1.0	1.0	-0.0	1.0	False
RWDD4	1.0	1.0	-0.0	1.0	False
RXFP1	1.0	1.0	-0.0	1.0	False
RXFP2	1.0	1.0	-0.0	1.0	False
RXFP3	1.0	1.0	-0.0	1.0	False
RXFP4	1.0	1.0	-0.0	1.0	False
RXRA	1.0	1.0	-0.0	1.0	False
RXRB	1.0	1.0	-0.0	1.0	False
RXRG	1.0	1.0	-0.0	1.0	False
RYBP	1.0	1.0	-0.0	1.0	False
RYK	1.0	1.0	-0.0	1.0	False
RYR1	1.0	1.0	-0.0	1.0	False
RYR2	1.0	1.0	-0.0	1.0	False
RYR3	1.0	1.0	-0.0	1.0	False
S100A1	1.0	1.0	-0.0	1.0	False
S100A10	1.0	1.0	-0.0	1.0	False
S100A12	1.0	1.0	-0.0	1.0	False
S100A13	1.0	1.0	-0.0	1.0	False
S100A14	1.0	1.0	-0.0	1.0	False
S100A16	1.0	1.0	-0.0	1.0	False
S100A3	1.0	1.0	-0.0	1.0	False
S100A4	1.0	1.0	-0.0	1.0	False
S100A6	1.0	1.0	-0.0	1.0	False
S100A7	1.0	1.0	-0.0	1.0	False
S100A7A	1.0	1.0	-0.0	1.0	False
S100A8	1.0	1.0	-0.0	1.0	False
S100A9	1.0	1.0	-0.0	1.0	False
S100B	1.0	1.0	-0.0	1.0	False
S100P	1.0	1.0	-0.0	1.0	False
S100PBP	1.0	1.0	-0.0	1.0	False
S100Z	1.0	1.0	-0.0	1.0	False
S1PR1	1.0	1.0	-0.0	1.0	False
S1PR2	1.0	1.0	-0.0	1.0	False
S1PR3	1.0	1.0	-0.0	1.0	False
S1PR4	1.0	1.0	-0.0	1.0	False
S1PR5	1.0	1.0	-0.0	1.0	False
SAA1	1.0	1.0	-0.0	1.0	False
SAA2	1.0	1.0	-0.0	1.0	False
SAA2-SAA4	1.0	1.0	-0.0	1.0	False
SAA4	1.0	1.0	-0.0	1.0	False
SAAL1	1.0	1.0	-0.0	1.0	False
SAC3D1	1.0	1.0	-0.0	1.0	False
SACM1L	1.0	1.0	-0.0	1.0	False
SACS	1.0	1.0	-0.0	1.0	False
SAE1	1.0	1.0	-0.0	1.0	False
SAFB	1.0	1.0	-0.0	1.0	False
SAFB2	1.0	1.0	-0.0	1.0	False
SAGE1	1.0	1.0	-0.0	1.0	False
SALL1	1.0	1.0	-0.0	1.0	False
SALL2	1.0	1.0	-0.0	1.0	False
SALL3	1.0	1.0	-0.0	1.0	False
SALL4	1.0	1.0	-0.0	1.0	False
SAMD10	1.0	1.0	-0.0	1.0	False
SAMD11	1.0	1.0	-0.0	1.0	False
SAMD12	1.0	1.0	-0.0	1.0	False
SAMD13	1.0	1.0	-0.0	1.0	False
SAMD14	1.0	1.0	-0.0	1.0	False
SAMD15	1.0	1.0	-0.0	1.0	False
SAMD3	1.0	1.0	-0.0	1.0	False
SAMD4A	1.0	1.0	-0.0	1.0	False
SAMD5	1.0	1.0	-0.0	1.0	False
SAMD7	1.0	1.0	-0.0	1.0	False
SAMD9	1.0	1.0	-0.0	1.0	False
SAMD9L	1.0	1.0	-0.0	1.0	False
SAMHD1	1.0	1.0	-0.0	1.0	False
SAMM50	1.0	1.0	-0.0	1.0	False
SAMSN1	1.0	1.0	-0.0	1.0	False
SAP18	1.0	1.0	-0.0	1.0	False
SAP25	1.0	1.0	-0.0	1.0	False
SAP30	1.0	1.0	-0.0	1.0	False
SAP30BP	1.0	1.0	-0.0	1.0	False
SAP30L	1.0	1.0	-0.0	1.0	False
SAPCD1	1.0	1.0	-0.0	1.0	False
SAPCD2	1.0	1.0	-0.0	1.0	False
SAR1A	1.0	1.0	-0.0	1.0	False
SAR1B	1.0	1.0	-0.0	1.0	False
SARDH	1.0	1.0	-0.0	1.0	False
SARNP	1.0	1.0	-0.0	1.0	False
SARS	1.0	1.0	-0.0	1.0	False
SARS2	1.0	1.0	-0.0	1.0	False
SART1	1.0	1.0	-0.0	1.0	False
SART3	1.0	1.0	-0.0	1.0	False
SASH3	1.0	1.0	-0.0	1.0	False
SASS6	1.0	1.0	-0.0	1.0	False
SAT1	1.0	1.0	-0.0	1.0	False
SAT2	1.0	1.0	-0.0	1.0	False
SATB1	1.0	1.0	-0.0	1.0	False
SATB2	1.0	1.0	-0.0	1.0	False
SATL1	1.0	1.0	-0.0	1.0	False
SAV1	1.0	1.0	-0.0	1.0	False
SAYSD1	1.0	1.0	-0.0	1.0	False
SBDS	1.0	1.0	-0.0	1.0	False
SBF1	1.0	1.0	-0.0	1.0	False
SBF2	1.0	1.0	-0.0	1.0	False
SBK1	1.0	1.0	-0.0	1.0	False
SBK2	1.0	1.0	-0.0	1.0	False
SBNO1	1.0	1.0	-0.0	1.0	False
SBSN	1.0	1.0	-0.0	1.0	False
SC5D	1.0	1.0	-0.0	1.0	False
SCAF1	1.0	1.0	-0.0	1.0	False
SCAF11	1.0	1.0	-0.0	1.0	False
SCAF4	1.0	1.0	-0.0	1.0	False
SCAF8	1.0	1.0	-0.0	1.0	False
SCAI	1.0	1.0	-0.0	1.0	False
SCAMP1	1.0	1.0	-0.0	1.0	False
SCAMP2	1.0	1.0	-0.0	1.0	False
SCAMP3	1.0	1.0	-0.0	1.0	False
SCAMP4	1.0	1.0	-0.0	1.0	False
SCAMP5	1.0	1.0	-0.0	1.0	False
SCAND1	1.0	1.0	-0.0	1.0	False
SCAND3	1.0	1.0	-0.0	1.0	False
SCAP	1.0	1.0	-0.0	1.0	False
SCAPER	1.0	1.0	-0.0	1.0	False
SCARA5	1.0	1.0	-0.0	1.0	False
SCARF1	1.0	1.0	-0.0	1.0	False
SCARF2	1.0	1.0	-0.0	1.0	False
SCCPDH	1.0	1.0	-0.0	1.0	False
SCD	1.0	1.0	-0.0	1.0	False
SCD5	1.0	1.0	-0.0	1.0	False
SCEL	1.0	1.0	-0.0	1.0	False
SCFD1	1.0	1.0	-0.0	1.0	False
SCFD2	1.0	1.0	-0.0	1.0	False
SCG2	1.0	1.0	-0.0	1.0	False
SCG3	1.0	1.0	-0.0	1.0	False
SCG5	1.0	1.0	-0.0	1.0	False
SCGB1A1	1.0	1.0	-0.0	1.0	False
SCGB1C1	1.0	1.0	-0.0	1.0	False
SCGB1D1	1.0	1.0	-0.0	1.0	False
SCGB1D4	1.0	1.0	-0.0	1.0	False
SCGB2A1	1.0	1.0	-0.0	1.0	False
SCGB2B2	1.0	1.0	-0.0	1.0	False
SCGB3A1	1.0	1.0	-0.0	1.0	False
SCGB3A2	1.0	1.0	-0.0	1.0	False
SCGN	1.0	1.0	-0.0	1.0	False
SCHIP1	1.0	1.0	-0.0	1.0	False
SCIMP	1.0	1.0	-0.0	1.0	False
SCIN	1.0	1.0	-0.0	1.0	False
SCLY	1.0	1.0	-0.0	1.0	False
SCMH1	1.0	1.0	-0.0	1.0	False
SCML1	1.0	1.0	-0.0	1.0	False
SCML2	1.0	1.0	-0.0	1.0	False
SCML4	1.0	1.0	-0.0	1.0	False
SCN11A	1.0	1.0	-0.0	1.0	False
SCN1A	1.0	1.0	-0.0	1.0	False
SCN1B	1.0	1.0	-0.0	1.0	False
SCN2A	1.0	1.0	-0.0	1.0	False
SCN2B	1.0	1.0	-0.0	1.0	False
SCN3A	1.0	1.0	-0.0	1.0	False
SCN3B	1.0	1.0	-0.0	1.0	False
SCN4A	1.0	1.0	-0.0	1.0	False
SCN4B	1.0	1.0	-0.0	1.0	False
SCN5A	1.0	1.0	-0.0	1.0	False
SCN7A	1.0	1.0	-0.0	1.0	False
SCN8A	1.0	1.0	-0.0	1.0	False
SCN9A	1.0	1.0	-0.0	1.0	False
SCNM1	1.0	1.0	-0.0	1.0	False
SCNN1A	1.0	1.0	-0.0	1.0	False
SCNN1B	1.0	1.0	-0.0	1.0	False
SCNN1D	1.0	1.0	-0.0	1.0	False
SCNN1G	1.0	1.0	-0.0	1.0	False
SCO1	1.0	1.0	-0.0	1.0	False
SCO2	1.0	1.0	-0.0	1.0	False
SCOC	1.0	1.0	-0.0	1.0	False
SCP2	1.0	1.0	-0.0	1.0	False
SCPEP1	1.0	1.0	-0.0	1.0	False
SCRG1	1.0	1.0	-0.0	1.0	False
SCRIB	1.0	1.0	-0.0	1.0	False
SCRN1	1.0	1.0	-0.0	1.0	False
SCRN2	1.0	1.0	-0.0	1.0	False
SCRN3	1.0	1.0	-0.0	1.0	False
SCRT1	1.0	1.0	-0.0	1.0	False
SCRT2	1.0	1.0	-0.0	1.0	False
SCT	1.0	1.0	-0.0	1.0	False
SCTR	1.0	1.0	-0.0	1.0	False
SCUBE1	1.0	1.0	-0.0	1.0	False
SCUBE2	1.0	1.0	-0.0	1.0	False
SCUBE3	1.0	1.0	-0.0	1.0	False
SCXA	1.0	1.0	-0.0	1.0	False
SCXB	1.0	1.0	-0.0	1.0	False
SCYL1	1.0	1.0	-0.0	1.0	False
SCYL2	1.0	1.0	-0.0	1.0	False
SCYL3	1.0	1.0	-0.0	1.0	False
SDAD1	1.0	1.0	-0.0	1.0	False
SDC1	1.0	1.0	-0.0	1.0	False
SDC2	1.0	1.0	-0.0	1.0	False
SDC3	1.0	1.0	-0.0	1.0	False
SDC4	1.0	1.0	-0.0	1.0	False
SDCBP	1.0	1.0	-0.0	1.0	False
SDCCAG3	1.0	1.0	-0.0	1.0	False
SDCCAG8	1.0	1.0	-0.0	1.0	False
SDE2	1.0	1.0	-0.0	1.0	False
SDF2	1.0	1.0	-0.0	1.0	False
SDF2L1	1.0	1.0	-0.0	1.0	False
SDF4	1.0	1.0	-0.0	1.0	False
SDHA	1.0	1.0	-0.0	1.0	False
SDHAF1	1.0	1.0	-0.0	1.0	False
SDHAF2	1.0	1.0	-0.0	1.0	False
SDHB	1.0	1.0	-0.0	1.0	False
SDHC	1.0	1.0	-0.0	1.0	False
SDHD	1.0	1.0	-0.0	1.0	False
SDK1	1.0	1.0	-0.0	1.0	False
SDK2	1.0	1.0	-0.0	1.0	False
SDPR	1.0	1.0	-0.0	1.0	False
SDR39U1	1.0	1.0	-0.0	1.0	False
SDR42E1	1.0	1.0	-0.0	1.0	False
SDR9C7	1.0	1.0	-0.0	1.0	False
SDS	1.0	1.0	-0.0	1.0	False
SDSL	1.0	1.0	-0.0	1.0	False
SEBOX	1.0	1.0	-0.0	1.0	False
SEC11A	1.0	1.0	-0.0	1.0	False
SEC11C	1.0	1.0	-0.0	1.0	False
SEC13	1.0	1.0	-0.0	1.0	False
SEC14L1	1.0	1.0	-0.0	1.0	False
SEC14L2	1.0	1.0	-0.0	1.0	False
SEC14L3	1.0	1.0	-0.0	1.0	False
SEC14L4	1.0	1.0	-0.0	1.0	False
SEC14L5	1.0	1.0	-0.0	1.0	False
SEC14L6	1.0	1.0	-0.0	1.0	False
SEC16A	1.0	1.0	-0.0	1.0	False
SEC16B	1.0	1.0	-0.0	1.0	False
SEC22A	1.0	1.0	-0.0	1.0	False
SEC22C	1.0	1.0	-0.0	1.0	False
SEC23A	1.0	1.0	-0.0	1.0	False
SEC23B	1.0	1.0	-0.0	1.0	False
SEC23IP	1.0	1.0	-0.0	1.0	False
SEC24A	1.0	1.0	-0.0	1.0	False
SEC24B	1.0	1.0	-0.0	1.0	False
SEC24C	1.0	1.0	-0.0	1.0	False
SEC24D	1.0	1.0	-0.0	1.0	False
SEC31A	1.0	1.0	-0.0	1.0	False
SEC61A1	1.0	1.0	-0.0	1.0	False
SEC61A2	1.0	1.0	-0.0	1.0	False
SEC61B	1.0	1.0	-0.0	1.0	False
SEC61G	1.0	1.0	-0.0	1.0	False
SEC62	1.0	1.0	-0.0	1.0	False
SEC63	1.0	1.0	-0.0	1.0	False
SECISBP2L	1.0	1.0	-0.0	1.0	False
SECTM1	1.0	1.0	-0.0	1.0	False
SEH1L	1.0	1.0	-0.0	1.0	False
SEL1L	1.0	1.0	-0.0	1.0	False
SEL1L2	1.0	1.0	-0.0	1.0	False
SEL1L3	1.0	1.0	-0.0	1.0	False
SELE	1.0	1.0	-0.0	1.0	False
SELENBP1	1.0	1.0	-0.0	1.0	False
SELK	1.0	1.0	-0.0	1.0	False
SELL	1.0	1.0	-0.0	1.0	False
SELM	1.0	1.0	-0.0	1.0	False
SELO	1.0	1.0	-0.0	1.0	False
SELP	1.0	1.0	-0.0	1.0	False
SELRC1	1.0	1.0	-0.0	1.0	False
SELT	1.0	1.0	-0.0	1.0	False
SELV	1.0	1.0	-0.0	1.0	False
SEMA3A	1.0	1.0	-0.0	1.0	False
SEMA3B	1.0	1.0	-0.0	1.0	False
SEMA3C	1.0	1.0	-0.0	1.0	False
SEMA3D	1.0	1.0	-0.0	1.0	False
SEMA3E	1.0	1.0	-0.0	1.0	False
SEMA3F	1.0	1.0	-0.0	1.0	False
SEMA3G	1.0	1.0	-0.0	1.0	False
SEMA4A	1.0	1.0	-0.0	1.0	False
SEMA4C	1.0	1.0	-0.0	1.0	False
SEMA4D	1.0	1.0	-0.0	1.0	False
SEMA4F	1.0	1.0	-0.0	1.0	False
SEMA4G	1.0	1.0	-0.0	1.0	False
SEMA5A	1.0	1.0	-0.0	1.0	False
SEMA5B	1.0	1.0	-0.0	1.0	False
SEMA6A	1.0	1.0	-0.0	1.0	False
SEMA6C	1.0	1.0	-0.0	1.0	False
SEMA6D	1.0	1.0	-0.0	1.0	False
SEMA7A	1.0	1.0	-0.0	1.0	False
SEMG1	1.0	1.0	-0.0	1.0	False
SEMG2	1.0	1.0	-0.0	1.0	False
SENP1	1.0	1.0	-0.0	1.0	False
SENP3	1.0	1.0	-0.0	1.0	False
SENP5	1.0	1.0	-0.0	1.0	False
SENP6	1.0	1.0	-0.0	1.0	False
SENP7	1.0	1.0	-0.0	1.0	False
SENP8	1.0	1.0	-0.0	1.0	False
SEP15	1.0	1.0	-0.0	1.0	False
SEPHS1	1.0	1.0	-0.0	1.0	False
SEPHS2	1.0	1.0	-0.0	1.0	False
SEPN1	1.0	1.0	-0.0	1.0	False
SEPSECS	1.0	1.0	-0.0	1.0	False
SEPT10	1.0	1.0	-0.0	1.0	False
SEPT11	1.0	1.0	-0.0	1.0	False
SEPT12	1.0	1.0	-0.0	1.0	False
SEPT14	1.0	1.0	-0.0	1.0	False
SEPT2	1.0	1.0	-0.0	1.0	False
SEPT3	1.0	1.0	-0.0	1.0	False
SEPT4	1.0	1.0	-0.0	1.0	False
SEPT5	1.0	1.0	-0.0	1.0	False
SEPT6	1.0	1.0	-0.0	1.0	False
SEPT7	1.0	1.0	-0.0	1.0	False
SEPT8	1.0	1.0	-0.0	1.0	False
SEPT9	1.0	1.0	-0.0	1.0	False
SEPW1	1.0	1.0	-0.0	1.0	False
SERAC1	1.0	1.0	-0.0	1.0	False
SERF1A	1.0	1.0	-0.0	1.0	False
SERF1B	1.0	1.0	-0.0	1.0	False
SERF2	1.0	1.0	-0.0	1.0	False
SERGEF	1.0	1.0	-0.0	1.0	False
SERHL2	1.0	1.0	-0.0	1.0	False
SERINC1	1.0	1.0	-0.0	1.0	False
SERINC2	1.0	1.0	-0.0	1.0	False
SERINC3	1.0	1.0	-0.0	1.0	False
SERINC4	1.0	1.0	-0.0	1.0	False
SERINC5	1.0	1.0	-0.0	1.0	False
SERP1	1.0	1.0	-0.0	1.0	False
SERP2	1.0	1.0	-0.0	1.0	False
SERPINA1	1.0	1.0	-0.0	1.0	False
SERPINA10	1.0	1.0	-0.0	1.0	False
SERPINA11	1.0	1.0	-0.0	1.0	False
SERPINA12	1.0	1.0	-0.0	1.0	False
SERPINA3	1.0	1.0	-0.0	1.0	False
SERPINA4	1.0	1.0	-0.0	1.0	False
SERPINA5	1.0	1.0	-0.0	1.0	False
SERPINA6	1.0	1.0	-0.0	1.0	False
SERPINA7	1.0	1.0	-0.0	1.0	False
SERPINA9	1.0	1.0	-0.0	1.0	False
SERPINB1	1.0	1.0	-0.0	1.0	False
SERPINB10	1.0	1.0	-0.0	1.0	False
SERPINB12	1.0	1.0	-0.0	1.0	False
SERPINB13	1.0	1.0	-0.0	1.0	False
SERPINB2	1.0	1.0	-0.0	1.0	False
SERPINB4	1.0	1.0	-0.0	1.0	False
SERPINB5	1.0	1.0	-0.0	1.0	False
SERPINB6	1.0	1.0	-0.0	1.0	False
SERPINB7	1.0	1.0	-0.0	1.0	False
SERPINB8	1.0	1.0	-0.0	1.0	False
SERPINB9	1.0	1.0	-0.0	1.0	False
SERPINC1	1.0	1.0	-0.0	1.0	False
SERPIND1	1.0	1.0	-0.0	1.0	False
SERPINE3	1.0	1.0	-0.0	1.0	False
SERPINF1	1.0	1.0	-0.0	1.0	False
SERPINF2	1.0	1.0	-0.0	1.0	False
SERPING1	1.0	1.0	-0.0	1.0	False
SERPINH1	1.0	1.0	-0.0	1.0	False
SERPINI1	1.0	1.0	-0.0	1.0	False
SERPINI2	1.0	1.0	-0.0	1.0	False
SERTAD1	1.0	1.0	-0.0	1.0	False
SERTAD2	1.0	1.0	-0.0	1.0	False
SERTAD3	1.0	1.0	-0.0	1.0	False
SERTAD4	1.0	1.0	-0.0	1.0	False
SERTM1	1.0	1.0	-0.0	1.0	False
SESN1	1.0	1.0	-0.0	1.0	False
SESN2	1.0	1.0	-0.0	1.0	False
SESTD1	1.0	1.0	-0.0	1.0	False
SET	1.0	1.0	-0.0	1.0	False
SETBP1	1.0	1.0	-0.0	1.0	False
SETD1A	1.0	1.0	-0.0	1.0	False
SETD1B	1.0	1.0	-0.0	1.0	False
SETD2	1.0	1.0	-0.0	1.0	False
SETD4	1.0	1.0	-0.0	1.0	False
SETD5	1.0	1.0	-0.0	1.0	False
SETD6	1.0	1.0	-0.0	1.0	False
SETD7	1.0	1.0	-0.0	1.0	False
SETD8	1.0	1.0	-0.0	1.0	False
SETD9	1.0	1.0	-0.0	1.0	False
SETDB1	1.0	1.0	-0.0	1.0	False
SETDB2	1.0	1.0	-0.0	1.0	False
SETMAR	1.0	1.0	-0.0	1.0	False
SETX	1.0	1.0	-0.0	1.0	False
SEZ6	1.0	1.0	-0.0	1.0	False
SEZ6L	1.0	1.0	-0.0	1.0	False
SEZ6L2	1.0	1.0	-0.0	1.0	False
SF1	1.0	1.0	-0.0	1.0	False
SF3A1	1.0	1.0	-0.0	1.0	False
SF3A2	1.0	1.0	-0.0	1.0	False
SF3A3	1.0	1.0	-0.0	1.0	False
SF3B1	1.0	1.0	-0.0	1.0	False
SF3B14	1.0	1.0	-0.0	1.0	False
SF3B2	1.0	1.0	-0.0	1.0	False
SF3B3	1.0	1.0	-0.0	1.0	False
SF3B4	1.0	1.0	-0.0	1.0	False
SF3B5	1.0	1.0	-0.0	1.0	False
SFI1	1.0	1.0	-0.0	1.0	False
SFMBT1	1.0	1.0	-0.0	1.0	False
SFMBT2	1.0	1.0	-0.0	1.0	False
SFN	1.0	1.0	-0.0	1.0	False
SFPQ	1.0	1.0	-0.0	1.0	False
SFR1	1.0	1.0	-0.0	1.0	False
SFRP1	1.0	1.0	-0.0	1.0	False
SFRP2	1.0	1.0	-0.0	1.0	False
SFRP4	1.0	1.0	-0.0	1.0	False
SFRP5	1.0	1.0	-0.0	1.0	False
SFSWAP	1.0	1.0	-0.0	1.0	False
SFT2D1	1.0	1.0	-0.0	1.0	False
SFT2D2	1.0	1.0	-0.0	1.0	False
SFT2D3	1.0	1.0	-0.0	1.0	False
SFTA3	1.0	1.0	-0.0	1.0	False
SFTPA1	1.0	1.0	-0.0	1.0	False
SFTPA2	1.0	1.0	-0.0	1.0	False
SFTPB	1.0	1.0	-0.0	1.0	False
SFTPC	1.0	1.0	-0.0	1.0	False
SFTPD	1.0	1.0	-0.0	1.0	False
SFXN1	1.0	1.0	-0.0	1.0	False
SFXN2	1.0	1.0	-0.0	1.0	False
SFXN3	1.0	1.0	-0.0	1.0	False
SFXN4	1.0	1.0	-0.0	1.0	False
SFXN5	1.0	1.0	-0.0	1.0	False
SGCA	1.0	1.0	-0.0	1.0	False
SGCB	1.0	1.0	-0.0	1.0	False
SGCD	1.0	1.0	-0.0	1.0	False
SGCE	1.0	1.0	-0.0	1.0	False
SGCG	1.0	1.0	-0.0	1.0	False
SGCZ	1.0	1.0	-0.0	1.0	False
SGIP1	1.0	1.0	-0.0	1.0	False
SGK1	1.0	1.0	-0.0	1.0	False
SGK110	1.0	1.0	-0.0	1.0	False
SGK196	1.0	1.0	-0.0	1.0	False
SGK2	1.0	1.0	-0.0	1.0	False
SGK3	1.0	1.0	-0.0	1.0	False
SGMS1	1.0	1.0	-0.0	1.0	False
SGMS2	1.0	1.0	-0.0	1.0	False
SGOL2	1.0	1.0	-0.0	1.0	False
SGPL1	1.0	1.0	-0.0	1.0	False
SGPP1	1.0	1.0	-0.0	1.0	False
SGPP2	1.0	1.0	-0.0	1.0	False
SGSH	1.0	1.0	-0.0	1.0	False
SGSM1	1.0	1.0	-0.0	1.0	False
